Corriente CA L1 | FRONIUS Symo 15.0-3 208 (1),Corriente CA L2 | FRONIUS Symo 15.0-3 208 (1),Corriente CA L3 | FRONIUS Symo 15.0-3 208 (1),Corriente CC MPP1 | FRONIUS Symo 15.0-3 208 (1),Corriente CC MPP2 | FRONIUS Symo 15.0-3 208 (1),Energía | FRONIUS Symo 15.0-3 208 (1),Energía MPP1 | FRONIUS Symo 15.0-3 208 (1),Energía MPP2 | FRONIUS Symo 15.0-3 208 (1),Factor de potencia | FRONIUS Symo 15.0-3 208 (1),Potencia aparente | FRONIUS Symo 15.0-3 208 (1),Potencia reactiva | FRONIUS Symo 15.0-3 208 (1),Rendimiento específico | FRONIUS Symo 15.0-3 208 (1),Tensión CA L1-L2 | FRONIUS Symo 15.0-3 208 (1),Tensión CA L2-L3 | FRONIUS Symo 15.0-3 208 (1),Tensión CA L3-L1 | FRONIUS Symo 15.0-3 208 (1),Tensión CC MPP1 | FRONIUS Symo 15.0-3 208 (1),Tensión CC MPP2 | FRONIUS Symo 15.0-3 208 (1),Consumido directamente,Consumo,Energía guardada en la batería,Energía obtenida de la batería,Energía obtenida de la red,Energía suministrada a la red,Producción fotovoltaica,Hora,Fecha
1.9037,1.8737,1.9337,0.6811,0.6111,60.10526,31.51,28.59,1.0,723.68,1.54,0.00488,221.201,220.601,218.801,607.884,607.884,5.11,5.11,0.0,0.0,0.0,55.0,60.11,06:40,01.01.2023
2.45,2.42,2.48,0.85,0.77,77.83058,40.82,37.01,1.0,933.97,-0.4,0.00632,221.4,220.8,219.0,620.3,620.3,2.83,2.83,0.0,0.0,0.0,75.0,77.83,06:45,01.01.2023
2.5101,2.4801,2.5401,0.8901,0.8001,79.37781,41.67,37.71,1.0,955.73,-4.43,0.00644,221.407,220.907,219.007,607.952,607.952,0.38,0.38,0.0,0.0,0.0,79.0,79.38,06:50,01.01.2023
2.53,2.5,2.56,0.91,0.82,80.83747,42.44,38.4,1.0,970.1,-9.75,0.00656,222.5,221.9,220.1,600.8,600.8,2.84,2.84,0.0,0.0,0.0,78.0,80.84,06:55,01.01.2023
2.91,2.8799,2.9399,1.0331,0.9328,92.94651,48.78,44.17,1.0,1119.16,-12.86,0.00754,223.303,222.703,220.803,605.053,605.053,3.95,3.95,0.0,0.0,0.0,89.0,92.95,07:00,01.01.2023
4.39,4.35,4.41,1.49,1.35,140.97572,73.91,67.06,1.0,1691.76,-13.66,0.01144,223.7,223.2,221.3,627.7,627.7,8.98,8.98,0.0,0.0,0.0,132.0,140.98,07:05,01.01.2023
5.3786,5.3386,5.3986,1.8095,1.6396,172.46126,90.44,82.02,1.0,2076.51,-15.46,0.014,223.899,223.399,221.499,636.966,636.966,2.46,2.46,0.0,0.0,0.0,170.0,172.46,07:10,01.01.2023
5.17,5.13,5.19,1.74,1.58,166.02208,87.06,78.96,1.0,1992.33,-15.85,0.01347,223.8,223.2,221.3,631.9,631.9,0.0,0.0,0.0,0.0,0.0,172.0,172.0,07:15,01.01.2023
3.7311,3.701,3.7611,1.3104,1.1903,119.32687,62.62,56.7,1.0,1436.78,-14.42,0.00968,223.298,222.798,220.898,609.584,609.584,1.33,1.33,0.0,0.0,0.0,118.0,119.33,07:20,01.01.2023
3.89,3.85,3.92,1.37,1.24,124.65535,65.42,59.24,1.0,1495.94,-14.71,0.01012,223.0,222.5,220.6,607.2,607.2,0.0,0.0,0.0,0.0,0.0,125.0,125.0,07:25,01.01.2023
3.9691,3.9291,3.9891,1.3997,1.2597,126.61021,66.46,60.15,1.0,1524.47,-14.6,0.01028,223.0,222.499,220.699,607.091,607.091,1.61,1.61,0.0,0.0,0.0,125.0,126.61,07:30,01.01.2023
3.8329,3.7929,3.853,1.351,1.2209,123.44322,64.8,58.65,1.0,1471.58,-14.6,0.01002,223.001,222.401,220.601,605.801,605.801,1.44,1.44,0.0,0.0,0.0,122.0,123.44,07:35,01.01.2023
4.27,4.23,4.3,1.5,1.36,136.76435,71.75,65.02,1.0,1641.24,-15.01,0.0111,223.1,222.6,220.7,606.0,606.0,3.76,3.76,0.0,0.0,0.0,133.0,136.76,07:40,01.01.2023
4.7947,4.7547,4.8247,1.6816,1.5215,153.22098,80.4,72.83,1.0,1844.87,-15.64,0.01244,223.101,222.601,220.701,607.309,607.309,4.22,4.22,0.0,0.0,0.0,149.0,153.22,07:45,01.01.2023
5.5,5.45,5.52,1.92,1.74,176.3968,92.56,83.84,1.0,2116.83,-16.91,0.01432,223.2,222.7,220.8,608.7,608.7,3.4,3.4,0.0,0.0,0.0,173.0,176.4,07:50,01.01.2023
6.0807,6.0307,6.1007,2.1202,1.9202,194.37991,101.97,92.41,1.0,2340.43,-17.62,0.01578,223.3,222.8,220.999,608.696,608.696,3.38,3.38,0.0,0.0,0.0,191.0,194.38,07:55,01.01.2023
6.18,6.13,6.2,2.15,1.95,197.94509,103.84,94.1,1.0,2375.41,-18.07,0.01607,223.3,222.8,220.8,608.1,608.1,0.0,0.0,0.0,0.0,0.0,199.0,199.0,08:00,01.01.2023
6.3,6.25,6.32,2.2,1.99,201.22698,105.54,95.68,1.0,2422.87,-18.86,0.01633,223.1,222.599,220.7,607.495,607.495,2.23,2.23,0.0,0.0,0.0,199.0,201.23,08:05,01.01.2023
6.3,6.25,6.32,2.2,1.99,201.88079,105.91,95.97,1.0,2422.66,-20.82,0.01639,223.1,222.4,220.7,606.8,606.8,0.0,0.0,0.0,0.0,0.0,202.0,202.0,08:10,01.01.2023
6.3047,6.2447,6.3247,2.2015,1.9914,200.86957,105.36,95.51,1.0,2418.58,-20.07,0.0163,222.999,222.199,220.499,607.316,607.316,1.87,1.87,0.0,0.0,0.0,199.0,200.87,08:15,01.01.2023
7.0,6.94,7.02,2.43,2.2,223.80988,117.43,106.38,1.0,2685.8,-21.29,0.01816,222.9,222.0,220.4,609.7,609.7,4.81,4.81,0.0,0.0,0.0,219.0,223.81,08:20,01.01.2023
7.2159,7.1559,7.2359,2.5054,2.2649,230.15913,120.79,109.37,1.0,2771.23,-21.43,0.01868,222.904,222.203,220.503,609.737,609.737,1.16,1.16,0.0,0.0,0.0,229.0,230.16,08:25,01.01.2023
9.58,9.52,9.6,3.3,2.99,307.57699,161.45,146.13,1.0,3691.02,-25.98,0.02496,223.5,222.7,221.0,615.3,615.3,12.58,12.58,0.0,0.0,0.0,295.0,307.58,08:30,01.01.2023
13.1993,13.1391,13.2192,4.5511,4.1191,424.20305,222.62,201.58,1.0,5107.57,-33.84,0.03443,224.315,223.515,221.814,618.095,618.095,18.2,18.2,0.0,0.0,0.0,406.0,424.2,08:35,01.01.2023
22.0,21.92,22.01,7.68,6.95,717.29139,376.51,340.79,1.0,8607.64,-50.1,0.05822,226.5,225.7,223.9,617.4,617.4,57.29,57.29,0.0,0.0,0.0,660.0,717.29,08:40,01.01.2023
26.2089,26.1189,26.2189,9.2884,8.4104,848.92403,445.6,403.32,1.0,10221.33,-58.79,0.0689,226.077,225.277,223.478,604.523,604.523,0.0,0.0,0.0,0.0,0.0,863.0,863.0,08:45,01.01.2023
17.13,17.05,17.14,6.08,5.5,549.68819,288.59,261.1,1.0,6596.39,-41.17,0.04461,222.7,221.9,220.2,593.1,593.1,0.0,0.0,0.0,0.0,0.0,612.0,612.0,08:50,01.01.2023
13.5162,13.4362,13.5262,4.7352,4.2757,428.35881,224.85,203.51,1.0,5157.61,-33.98,0.03477,221.295,220.495,218.894,598.28,598.28,0.0,0.0,0.0,0.0,0.0,431.0,431.0,08:55,01.01.2023
11.46,11.39,11.48,4.02,3.64,362.86286,190.47,172.4,1.0,4354.46,-30.55,0.02945,220.5,219.7,218.0,595.3,595.3,0.0,0.0,0.0,0.0,0.0,363.0,363.0,09:00,01.01.2023
15.2586,15.1887,15.2686,5.3017,4.8015,484.59927,254.37,230.23,1.0,5834.75,-36.55,0.03933,221.301,220.601,218.902,606.334,606.334,8.6,8.6,0.0,0.0,0.0,476.0,484.6,09:05,01.01.2023
16.54,16.48,16.55,5.55,5.02,526.76573,276.45,250.32,1.0,6321.3,-37.58,0.04275,221.5,220.8,219.2,626.2,626.2,22.77,22.77,0.0,0.0,0.0,504.0,526.77,09:10,01.01.2023
20.3292,20.2492,20.3392,7.1457,6.4661,647.47394,339.86,307.61,1.0,7795.8,-43.86,0.05255,222.005,221.405,219.706,600.647,600.647,0.0,0.0,0.0,0.0,0.0,656.0,656.0,09:15,01.01.2023
18.73,18.65,18.74,6.51,5.89,600.04967,314.97,285.08,1.0,7200.71,-40.38,0.0487,222.8,222.1,220.6,607.6,607.6,2.05,2.05,0.0,0.0,0.0,598.0,600.05,09:20,01.01.2023
20.6226,20.5426,20.6326,7.2849,6.5845,660.33536,346.61,313.72,1.0,7950.66,-46.27,0.05359,223.303,222.603,220.904,600.069,600.069,18.34,18.34,0.0,0.0,0.0,642.0,660.34,09:25,01.01.2023
22.5,22.41,22.51,8.02,7.25,724.17853,380.19,343.98,1.0,8690.28,-48.44,0.05878,223.7,223.1,221.5,595.4,595.4,0.18,0.18,0.0,0.0,0.0,724.0,724.18,09:30,01.01.2023
23.504,23.414,23.514,8.4915,7.6814,754.48697,396.03,358.46,1.0,9084.26,-49.01,0.06124,224.001,223.401,221.801,588.295,588.295,5.49,5.49,0.0,0.0,0.0,749.0,754.49,09:35,01.01.2023
24.1059,24.0159,24.1159,8.7227,7.8925,782.24614,410.68,371.57,1.0,9324.92,-50.02,0.06349,224.111,223.511,221.91,587.489,587.489,5.25,5.25,0.0,0.0,0.0,777.0,782.25,09:40,01.01.2023
