Date,GHI,DNI,DHI,TEMP,WS,WD,flagR,SE,SA,RH,AP,PWAT,WG,PREC,Time
01.01.2023,0,0,0,10.8,0.1,19,0,-59.6,42.7,97.8,750.0,19.4,2.4,0.0, 22:45
01.01.2023,0,0,0,10.6,0.2,14,0,-61.24,39.44,97.8,750.0,19.4,2.4,0.0, 22:55
01.01.2023,0,0,0,10.5,0.2,8,0,-62.76,35.77,97.8,749.9,19.4,2.4,0.0, 23:05
01.01.2023,0,0,0,10.5,0.2,359,0,-64.15,31.66,97.8,749.8,19.3,2.4,0.0, 23:15
01.01.2023,0,0,0,10.5,0.2,353,0,-65.38,27.09,97.7,749.8,19.3,2.4,0.0, 23:25
01.01.2023,0,0,0,10.6,0.3,350,0,-66.42,22.07,97.6,749.8,19.3,2.3,0.0, 23:35
01.01.2023,0,0,0,10.6,0.3,347,0,-67.25,16.61,97.6,749.7,19.3,2.3,0.0, 23:45
01.01.2023,0,0,0,10.7,0.4,345,0,-67.84,10.79,97.5,749.7,19.2,2.3,0.0, 23:55
01.01.2023,0,0,0,10.7,0.4,344,0,-68.18,4.71,97.4,749.6,19.2,2.3,0.0, 00:05
01.01.2023,0,0,0,10.8,0.5,348,0,-68.25,-1.49,97.3,749.5,19.2,2.3,0.0, 00:15
01.01.2023,0,0,0,10.8,0.5,353,0,-68.05,-7.65,97.2,749.4,19.1,2.3,0.0, 00:25
01.01.2023,0,0,0,10.8,0.5,356,0,-67.59,-13.62,97.1,749.2,19.0,2.5,0.0, 00:35
01.01.2023,0,0,0,10.9,0.6,360,0,-66.88,-19.28,96.9,749.1,19.0,2.5,0.0, 00:45
01.01.2023,0,0,0,10.9,0.6,3,0,-65.95,-24.54,96.8,748.9,18.9,2.5,0.0, 00:55
01.01.2023,0,0,0,11.0,0.6,5,0,-64.81,-29.34,96.7,748.8,18.9,2.5,0.0, 01:05
01.01.2023,0,0,0,11.1,0.6,6,0,-63.5,-33.69,96.5,748.7,18.8,2.5,0.0, 01:15
01.01.2023,0,0,0,11.2,0.6,7,0,-62.05,-37.58,96.4,748.7,18.8,2.5,0.0, 01:25
01.01.2023,0,0,0,11.2,0.6,9,0,-60.46,-41.05,96.2,748.6,18.7,3.0,0.0, 01:35
01.01.2023,0,0,0,11.3,0.6,10,0,-58.77,-44.14,96.1,748.6,18.7,3.0,0.0, 01:45
01.01.2023,0,0,0,11.4,0.6,11,0,-56.99,-46.87,95.9,748.5,18.6,3.0,0.0, 01:55
01.01.2023,0,0,0,11.4,0.6,12,0,-55.13,-49.3,95.8,748.5,18.6,3.0,0.0, 02:05
01.01.2023,0,0,0,11.3,0.5,15,0,-53.2,-51.45,96.3,748.4,18.6,3.0,0.0, 02:15
01.01.2023,0,0,0,11.1,0.5,18,0,-51.22,-53.37,96.8,748.3,18.5,3.0,0.0, 02:25
01.01.2023,0,0,0,11.0,0.4,23,0,-49.19,-55.07,97.3,748.2,18.5,2.7,0.0, 02:35
01.01.2023,0,0,0,10.8,0.4,28,0,-47.13,-56.58,97.9,748.2,18.5,2.7,0.0, 02:45
01.01.2023,0,0,0,10.6,0.3,34,0,-45.03,-57.93,98.4,748.1,18.4,2.7,0.0, 02:55
01.01.2023,0,0,0,10.5,0.3,43,0,-42.89,-59.13,98.9,748.0,18.4,2.7,0.0, 03:05
01.01.2023,0,0,0,10.5,0.2,49,0,-40.74,-60.21,98.8,748.0,18.4,2.7,0.0, 03:15
01.01.2023,0,0,0,10.4,0.2,60,0,-38.56,-61.17,98.8,748.0,18.3,2.7,0.0, 03:25
01.01.2023,0,0,0,10.4,0.1,80,0,-36.36,-62.02,98.7,748.0,18.3,3.0,0.0, 03:35
01.01.2023,0,0,0,10.4,0.1,111,0,-34.15,-62.79,98.7,748.0,18.3,3.0,0.0, 03:45
01.01.2023,0,0,0,10.5,0.1,140,0,-31.92,-63.47,98.6,748.1,18.3,3.0,0.0, 03:55
01.01.2023,0,0,0,10.5,0.2,158,0,-29.68,-64.07,98.5,748.1,18.2,3.0,0.0, 04:05
01.01.2023,0,0,0,10.5,0.2,148,0,-27.43,-64.61,98.8,748.1,18.2,3.0,0.0, 04:15
01.01.2023,0,0,0,10.5,0.3,140,0,-25.17,-65.08,99.0,748.1,18.1,3.0,0.0, 04:25
01.01.2023,0,0,0,10.5,0.3,135,0,-22.9,-65.49,99.2,748.1,18.0,2.9,0.0, 04:35
01.01.2023,0,0,0,10.5,0.4,131,0,-20.62,-65.85,99.5,748.1,18.0,2.9,0.0, 04:45
01.01.2023,0,0,0,10.4,0.4,128,0,-18.34,-66.15,99.0,748.2,17.9,2.9,0.0, 04:55
01.01.2023,0,0,0,10.4,0.5,127,0,-16.06,-66.41,99.0,748.2,17.8,2.9,0.0, 05:05
01.01.2023,0,0,0,10.5,0.5,132,0,-13.76,-66.62,99.0,748.3,17.8,2.9,0.0, 05:15
01.01.2023,0,0,0,10.5,0.5,137,0,-11.47,-66.79,99.3,748.4,17.7,2.9,0.0, 05:25
01.01.2023,0,0,0,10.5,0.6,142,0,-9.15,-66.91,98.9,748.5,17.6,2.8,0.0, 05:35
01.01.2023,0,0,0,10.6,0.6,147,0,-6.77,-66.99,98.5,748.7,17.5,2.8,0.0, 05:45
01.01.2023,0,0,0,10.6,0.6,151,0,-3.97,-67.04,98.1,748.8,17.4,2.8,0.0, 05:55
01.01.2023,0,0,0,10.7,0.7,154,0,-0.85,-67.04,97.7,748.9,17.4,2.8,0.0, 06:05
01.01.2023,6,1,6,10.8,0.8,155,3,0.62,-67.01,97.1,749.0,17.3,2.8,0.0, 06:15
01.01.2023,14,3,14,10.9,0.8,156,3,2.64,-66.93,96.4,749.0,17.2,2.8,0.0, 06:25
01.01.2023,35,96,27,11.0,0.9,156,3,4.84,-66.82,95.7,749.1,17.1,3.2,0.0, 06:35
01.01.2023,58,148,40,11.1,1.0,157,3,7.09,-66.66,95.1,749.1,17.0,3.2,0.0, 06:45
01.01.2023,104,286,58,11.2,1.1,157,1,9.35,-66.47,94.4,749.2,16.9,3.2,0.0, 06:55
01.01.2023,167,484,69,11.2,1.2,157,1,11.62,-66.23,93.8,749.3,16.8,3.2,0.0, 07:05
01.01.2023,200,546,69,11.1,1.2,156,1,13.9,-65.95,93.7,749.3,16.8,3.2,0.0, 07:15
01.01.2023,244,611,74,11.0,1.2,154,1,16.17,-65.62,93.6,749.4,16.7,3.2,0.0, 07:25
01.01.2023,276,604,85,10.9,1.2,153,1,18.43,-65.24,93.6,749.5,16.7,3.4,0.0, 07:35
01.01.2023,299,501,122,10.9,1.1,151,1,20.69,-64.81,93.5,749.6,16.7,3.4,0.0, 07:45
01.01.2023,314,436,144,10.9,1.1,150,1,22.95,-64.33,93.4,749.7,16.6,3.4,0.0, 07:55
01.01.2023,399,626,132,10.9,1.1,148,1,25.19,-63.79,93.3,749.8,16.6,3.4,0.0, 08:05
01.01.2023,439,662,134,11.2,1.1,144,1,27.43,-63.19,91.7,749.9,16.6,3.4,0.0, 08:15
01.01.2023,446,537,180,11.6,1.0,141,1,29.65,-62.51,90.1,749.9,16.6,3.4,0.0, 08:25
01.01.2023,518,723,137,12.1,1.0,137,1,31.86,-61.76,88.5,750.0,16.6,3.6,0.0, 08:35
01.01.2023,574,797,128,12.6,1.0,133,1,34.05,-60.93,86.8,750.1,16.7,3.6,0.0, 08:45
01.01.2023,622,835,129,13.1,1.0,128,1,36.22,-60.01,85.1,750.1,16.7,3.6,0.0, 08:55
01.01.2023,641,827,128,13.5,0.9,124,1,38.37,-58.99,83.4,750.2,16.7,3.6,0.0, 09:05
01.01.2023,661,796,144,13.9,0.8,118,1,40.5,-57.87,81.9,750.2,16.8,3.6,0.0, 09:15
01.01.2023,697,807,150,14.3,0.7,112,1,42.6,-56.61,80.4,750.2,16.8,3.6,0.0, 09:25
01.01.2023,738,840,148,14.6,0.7,103,1,44.67,-55.22,78.9,750.2,16.9,4.8,0.0, 09:35
01.01.2023,752,784,181,14.9,0.6,93,1,46.7,-53.68,77.4,750.2,16.9,4.8,0.0, 09:45
01.01.2023,736,685,221,15.2,0.6,81,1,48.7,-51.97,75.9,750.2,17.0,4.8,0.0, 09:55
01.01.2023,747,644,249,15.5,0.6,68,1,50.64,-50.07,74.5,750.2,17.1,4.8,0.0, 10:05
01.01.2023,717,556,275,15.7,0.6,57,1,52.53,-47.95,73.5,750.1,17.1,4.8,0.0, 10:15
01.01.2023,755,549,309,15.8,0.6,47,1,54.35,-45.58,72.5,750.0,17.2,4.8,0.0, 10:25
01.01.2023,622,294,378,16.0,0.7,39,1,56.09,-42.95,71.6,749.9,17.3,6.5,0.1, 10:35
01.01.2023,714,401,375,16.1,0.7,33,1,57.75,-40.03,70.7,749.8,17.3,6.5,0.1, 10:45
01.01.2023,728,425,363,16.3,0.8,27,1,59.3,-36.78,69.7,749.8,17.4,6.5,0.1, 10:55
01.01.2023,963,849,223,16.4,0.9,23,1,60.73,-33.17,68.8,749.7,17.5,6.5,0.1, 11:05
01.01.2023,858,629,302,16.5,0.9,21,1,62.03,-29.2,68.7,749.6,17.6,6.5,0.1, 11:15
01.01.2023,925,742,263,16.7,0.9,19,1,63.16,-24.85,68.5,749.5,17.8,6.5,0.1, 11:25
01.01.2023,878,654,289,16.8,1.0,17,1,64.12,-20.14,68.4,749.4,17.9,7.1,0.2, 11:35
01.01.2023,849,556,346,16.9,1.0,15,1,64.88,-15.09,68.3,749.3,18.1,7.1,0.2, 11:45
01.01.2023,607,309,326,17.0,1.0,13,1,65.42,-9.77,68.1,749.2,18.2,7.1,0.2, 11:55
01.01.2023,360,184,192,17.1,1.0,12,1,65.72,-4.26,68.0,749.1,18.3,7.1,0.2, 12:05
01.01.2023,372,99,282,17.2,1.1,11,1,65.79,1.35,68.4,749.0,18.5,7.1,0.2, 12:15
01.01.2023,569,238,353,17.2,1.1,10,1,65.61,6.92,68.9,748.9,18.6,7.1,0.2, 12:25
01.01.2023,706,466,284,17.2,1.1,9,1,65.19,12.35,69.3,748.8,18.7,7.6,0.4, 12:35
01.01.2023,590,235,379,17.2,1.1,8,1,64.54,17.55,69.7,748.7,18.8,7.6,0.4, 12:45
01.01.2023,586,203,404,17.2,1.2,7,1,63.69,22.45,70.2,748.6,18.9,7.6,0.4, 12:55
01.01.2023,382,107,288,17.2,1.2,6,1,62.64,26.99,70.6,748.5,19.0,7.6,0.4, 13:05
01.01.2023,203,3,201,17.1,1.2,6,1,61.42,31.15,71.9,748.4,19.0,7.6,0.4, 13:15
01.01.2023,291,18,276,17.0,1.2,6,1,60.06,34.95,73.2,748.3,19.1,7.6,0.4, 13:25
01.01.2023,588,262,364,16.9,1.3,7,1,58.57,38.38,74.5,748.2,19.2,7.0,0.4, 13:35
01.01.2023,394,218,212,16.8,1.3,7,1,56.96,41.47,75.8,748.0,19.2,7.0,0.4, 13:45
01.01.2023,141,9,133,16.6,1.3,7,1,55.26,44.25,77.1,747.9,19.3,7.0,0.4, 13:55
01.01.2023,180,1,179,16.4,1.3,7,1,53.48,46.75,78.5,747.8,19.4,7.0,0.4, 14:05
01.01.2023,249,9,243,16.2,1.3,4,1,51.63,48.99,80.0,747.7,19.5,7.0,0.4, 14:15
01.01.2023,293,41,262,15.9,1.3,0,1,49.71,51.01,81.6,747.6,19.6,7.0,0.4, 14:25
01.01.2023,135,9,128,15.6,1.2,357,1,47.75,52.82,83.1,747.5,19.7,5.9,0.5, 14:35
01.01.2023,192,7,187,15.4,1.2,353,1,45.73,54.44,84.6,747.4,19.8,5.9,0.5, 14:45
01.01.2023,224,7,219,15.1,1.2,349,1,43.68,55.91,86.1,747.3,19.9,5.9,0.5, 14:55
01.01.2023,354,76,304,15.0,1.1,345,1,41.6,57.23,87.5,747.2,19.9,5.9,0.5, 15:05
01.01.2023,381,162,278,15.0,1.2,344,1,39.48,58.42,87.0,747.1,19.9,5.9,0.5, 15:15
01.01.2023,278,88,225,15.1,1.2,343,1,37.34,59.5,86.5,747.0,19.9,5.9,0.5, 15:25
01.01.2023,171,7,167,15.2,1.3,342,1,35.18,60.47,85.9,746.9,19.8,6.7,0.8, 15:35
01.01.2023,65,0,65,15.3,1.3,342,1,33.0,61.34,85.3,746.9,19.8,6.7,0.8, 15:45
01.01.2023,43,0,43,15.4,1.4,341,1,30.8,62.13,84.7,746.8,19.8,6.7,0.8, 15:55
01.01.2023,124,0,124,15.5,1.4,341,1,28.58,62.84,84.2,746.8,19.9,6.7,0.8, 16:05
01.01.2023,145,14,139,15.4,1.5,339,1,26.36,63.48,84.8,746.7,20.1,6.7,0.8, 16:15
01.01.2023,158,29,146,15.3,1.5,336,1,24.12,64.06,85.4,746.7,20.4,6.7,0.8, 16:25
01.01.2023,118,13,113,15.2,1.5,334,1,21.87,64.57,86.1,746.7,20.6,6.1,1.2, 16:35
01.01.2023,142,21,135,15.0,1.6,332,1,19.61,65.03,86.7,746.7,20.9,6.1,1.2, 16:45
01.01.2023,162,108,130,14.8,1.6,330,1,17.35,65.43,87.4,746.7,21.2,6.1,1.2, 16:55
01.01.2023,122,82,101,14.7,1.6,328,1,15.08,65.78,88.1,746.7,21.5,6.1,1.2, 17:05
01.01.2023,113,170,75,14.5,1.6,328,1,12.81,66.09,88.8,746.8,21.7,6.1,1.2, 17:15
01.01.2023,103,166,72,14.3,1.6,328,1,10.53,66.35,89.5,746.9,21.8,6.1,1.2, 17:25
01.01.2023,59,38,53,14.2,1.6,328,1,8.26,66.57,90.1,747.0,21.9,5.0,1.0, 17:35
01.01.2023,42,30,39,14.0,1.5,327,3,6.0,66.74,90.8,747.1,22.0,5.0,1.0, 17:45
01.01.2023,22,2,22,13.8,1.5,327,3,3.77,66.88,91.5,747.2,22.0,5.0,1.0, 17:55
01.01.2023,5,0,5,13.7,1.5,327,3,1.63,66.97,92.1,747.3,22.1,5.0,1.0, 18:05
01.01.2023,0,0,0,13.5,1.4,328,0,-0.17,67.03,92.7,747.5,22.2,5.0,1.0, 18:15
01.01.2023,0,0,0,13.3,1.4,329,0,-2.04,67.04,93.3,747.6,22.3,5.0,1.0, 18:25
01.01.2023,0,0,0,13.1,1.3,331,0,-5.43,67.02,93.8,747.8,22.3,4.1,1.1, 18:35
01.01.2023,0,0,0,12.9,1.2,332,0,-7.93,66.96,94.4,747.9,22.4,4.1,1.1, 18:45
01.01.2023,0,0,0,12.7,1.2,334,0,-10.27,66.86,95.0,748.0,22.5,4.1,1.1, 18:55
