Corriente CA L1 | FRONIUS Symo 15.0-3 208 (1),Corriente CA L2 | FRONIUS Symo 15.0-3 208 (1),Corriente CA L3 | FRONIUS Symo 15.0-3 208 (1),Corriente CC MPP1 | FRONIUS Symo 15.0-3 208 (1),Corriente CC MPP2 | FRONIUS Symo 15.0-3 208 (1),Energía | FRONIUS Symo 15.0-3 208 (1),Energía MPP1 | FRONIUS Symo 15.0-3 208 (1),Energía MPP2 | FRONIUS Symo 15.0-3 208 (1),Factor de potencia | FRONIUS Symo 15.0-3 208 (1),Potencia aparente | FRONIUS Symo 15.0-3 208 (1),Potencia reactiva | FRONIUS Symo 15.0-3 208 (1),Rendimiento específico | FRONIUS Symo 15.0-3 208 (1),Tensión CA L1-L2 | FRONIUS Symo 15.0-3 208 (1),Tensión CA L2-L3 | FRONIUS Symo 15.0-3 208 (1),Tensión CA L3-L1 | FRONIUS Symo 15.0-3 208 (1),Tensión CC MPP1 | FRONIUS Symo 15.0-3 208 (1),Tensión CC MPP2 | FRONIUS Symo 15.0-3 208 (1),Consumido directamente,Consumo,Energía guardada en la batería,Energía obtenida de la batería,Energía obtenida de la red,Energía suministrada a la red,Producción fotovoltaica,Hora,Fecha
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.103,11.103,0.0,2.0,0.0,0.0,2.0,0.0,0.0,00:55,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,11.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,01:00,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.204,11.204,0.0,1.0,0.0,0.0,1.0,0.0,0.0,01:05,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,11.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,01:10,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.197,11.197,0.0,1.0,0.0,0.0,1.0,0.0,0.0,01:15,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,10.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,01:20,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.898,10.898,0.0,2.0,0.0,0.0,2.0,0.0,0.0,01:25,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,10.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,01:30,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.297,11.297,0.0,1.0,0.0,0.0,1.0,0.0,0.0,01:35,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,10.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,01:40,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.298,11.298,0.0,1.0,0.0,0.0,1.0,0.0,0.0,01:45,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,01:50,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.303,11.303,0.0,1.0,0.0,0.0,1.0,0.0,0.0,01:55,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,11.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,02:00,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.103,11.103,0.0,1.0,0.0,0.0,1.0,0.0,0.0,02:05,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,11.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,02:10,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.703,10.703,0.0,2.0,0.0,0.0,2.0,0.0,0.0,02:15,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,11.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,02:20,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.801,10.801,0.0,1.0,0.0,0.0,1.0,0.0,0.0,02:25,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,10.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,02:30,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.096,11.096,0.0,1.0,0.0,0.0,1.0,0.0,0.0,02:35,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.505,10.505,0.0,1.0,0.0,0.0,1.0,0.0,0.0,02:40,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,11.3,0.0,2.0,0.0,0.0,2.0,0.0,0.0,02:45,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.505,10.505,0.0,1.0,0.0,0.0,1.0,0.0,0.0,02:50,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,11.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,02:55,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.602,10.602,0.0,1.0,0.0,0.0,1.0,0.0,0.0,03:00,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,10.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,03:05,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.697,10.697,0.0,2.0,0.0,0.0,2.0,0.0,0.0,03:10,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,10.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,03:15,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.495,10.495,0.0,1.0,0.0,0.0,1.0,0.0,0.0,03:20,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,9.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,03:25,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.198,10.198,0.0,1.0,0.0,0.0,1.0,0.0,0.0,03:30,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,9.9,0.0,2.0,0.0,0.0,2.0,0.0,0.0,03:35,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,10.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,03:40,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,10.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,03:45,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.903,9.903,0.0,1.0,0.0,0.0,1.0,0.0,0.0,03:50,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,10.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,03:55,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.705,9.705,0.0,2.0,0.0,0.0,2.0,0.0,0.0,04:00,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,10.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,04:05,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.001,10.001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,04:10,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,10.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,04:15,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.197,10.197,0.0,1.0,0.0,0.0,1.0,0.0,0.0,04:20,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,9.8,0.0,2.0,0.0,0.0,2.0,0.0,0.0,04:25,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.197,10.197,0.0,1.0,0.0,0.0,1.0,0.0,0.0,04:30,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,9.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,04:35,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.198,10.198,0.0,1.0,0.0,0.0,1.0,0.0,0.0,04:40,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,9.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,04:45,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.199,10.199,0.0,2.0,0.0,0.0,2.0,0.0,0.0,04:50,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,04:55,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.803,9.803,0.0,1.0,0.0,0.0,1.0,0.0,0.0,05:00,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,10.3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,05:05,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.705,9.705,0.0,1.0,0.0,0.0,1.0,0.0,0.0,05:10,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.396,10.396,0.0,2.0,0.0,0.0,2.0,0.0,0.0,05:15,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,9.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,05:20,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.298,10.298,0.0,1.0,0.0,0.0,1.0,0.0,0.0,05:25,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,05:30,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.002,10.002,0.0,2.0,0.0,0.0,2.0,0.0,0.0,05:35,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,10.3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,05:40,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.903,9.903,0.0,1.0,0.0,0.0,1.0,0.0,0.0,05:45,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,10.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,05:50,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.419,10.419,0.0,1.0,0.0,0.0,1.0,0.0,0.0,05:55,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,13.3,0.0,2.0,0.0,0.0,2.0,0.0,0.0,06:00,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.797,22.797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,06:05,13.02.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9,66.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,06:10,13.02.2023
0.3,0.3099,0.2999,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.05,0.0,112.695,112.895,111.696,307.629,307.629,0.0,2.0,0.0,0.0,2.0,0.0,0.0,06:15,13.02.2023
0.3,0.3,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,112.0,112.2,111.1,475.3,475.3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,06:20,13.02.2023
0.3101,0.3101,0.3101,0.0101,0.0001,0.00067,0.0,0.0,0.53,0.02,0.01,0.0,111.805,111.805,111.005,529.395,529.395,0.0,23.0,0.0,0.0,23.0,0.0,0.0,06:25,13.02.2023
0.33,0.33,0.33,0.03,0.02,0.01738,0.01,0.01,0.94,0.22,-0.07,0.0,112.5,112.5,111.8,528.7,528.7,0.02,36.02,0.0,0.0,36.0,0.0,0.02,06:30,13.02.2023
0.6403,0.6403,0.6403,0.0601,0.0501,1.27613,0.66,0.61,0.99,15.55,-2.41,0.0001,204.599,204.699,203.598,519.446,519.446,1.28,35.28,0.0,0.0,34.0,0.0,1.28,06:35,13.02.2023
0.69,0.68,0.69,0.08,0.07,3.25276,1.68,1.57,1.0,39.05,-1.03,0.00026,219.3,219.4,218.2,526.3,526.3,3.25,35.25,0.0,0.0,32.0,0.0,3.25,06:40,13.02.2023
0.7001,0.7001,0.7101,0.0902,0.0802,4.40801,2.27,2.14,1.0,53.13,2.42,0.00036,219.299,219.399,217.999,535.041,535.041,4.41,35.41,0.0,0.0,31.0,0.0,4.41,06:45,13.02.2023
0.71,0.71,0.73,0.12,0.11,6.99338,3.61,3.38,1.0,83.99,3.43,0.00057,219.2,219.3,217.8,541.2,541.2,5.99,33.99,0.0,0.0,28.0,1.0,6.99,06:50,13.02.2023
0.7039,0.664,0.7239,0.2813,0.2512,21.3702,11.19,10.18,1.0,257.3,-0.54,0.00173,219.5,219.402,218.101,569.597,569.597,21.37,38.37,0.0,0.0,17.0,0.0,21.37,06:55,13.02.2023
1.29,1.26,1.31,0.48,0.43,40.48869,21.24,19.25,1.0,485.95,-9.25,0.00329,219.5,219.7,218.3,584.0,584.0,36.49,38.49,0.0,0.0,2.0,4.0,40.49,07:00,13.02.2023
1.8491,1.829,1.8791,0.6697,0.5997,58.19458,30.52,27.68,1.0,700.67,-0.29,0.00472,219.399,219.299,217.898,593.784,593.784,44.19,57.19,0.0,0.0,13.0,14.0,58.19,07:05,13.02.2023
1.71,1.68,1.74,0.62,0.56,53.77014,28.22,25.55,1.0,645.28,7.03,0.00436,219.2,219.2,217.6,591.4,591.4,53.77,87.77,0.0,0.0,34.0,0.0,53.77,07:10,13.02.2023
1.963,1.9331,1.993,0.701,0.6309,61.45829,32.22,29.24,1.0,740.0,7.01,0.00499,218.9,218.801,217.301,593.838,593.838,61.46,84.46,0.0,0.0,23.0,0.0,61.46,07:15,13.02.2023
2.41,2.39,2.44,0.85,0.77,75.91032,39.82,36.09,1.0,910.95,7.2,0.00616,218.9,219.0,217.5,599.5,599.5,75.91,86.91,0.0,0.0,11.0,0.0,75.91,07:20,13.02.2023
2.2865,2.2665,2.3166,0.8089,0.729,71.83442,37.68,34.15,1.0,864.92,7.04,0.00583,218.599,218.699,217.199,597.461,597.461,71.83,82.83,0.0,0.0,11.0,0.0,71.83,07:25,13.02.2023
1.7714,1.7513,1.8113,0.6405,0.5804,56.15958,29.47,26.69,1.0,669.49,7.01,0.00456,218.4,218.498,216.999,591.615,591.615,56.16,84.16,0.0,0.0,28.0,0.0,56.16,07:30,13.02.2023
1.98,1.95,2.01,0.71,0.64,62.05822,32.54,29.51,1.0,744.73,7.03,0.00504,218.4,218.2,216.8,593.8,593.8,62.06,85.06,0.0,0.0,23.0,0.0,62.06,07:35,13.02.2023
2.09,2.07,2.13,0.75,0.68,65.28722,34.22,31.07,1.0,791.39,7.03,0.0053,218.6,218.4,217.1,594.2,594.2,65.29,86.29,0.0,0.0,21.0,0.0,65.29,07:40,13.02.2023
2.3802,2.3601,2.4201,0.8401,0.7601,74.84264,39.28,35.57,1.0,901.14,6.88,0.00607,218.799,218.499,217.299,597.2,597.2,74.84,84.84,0.0,0.0,10.0,0.0,74.84,07:45,13.02.2023
2.41,2.38,2.44,0.85,0.77,75.68709,39.71,35.98,1.0,908.27,6.49,0.00614,218.6,218.3,217.1,597.2,597.2,75.69,87.69,0.0,0.0,12.0,0.0,75.69,07:50,13.02.2023
2.628,2.608,2.658,0.9293,0.8394,82.33016,43.2,39.13,1.0,991.28,5.16,0.00668,218.397,217.999,216.898,597.589,597.589,78.33,81.33,0.0,0.0,3.0,4.0,82.33,07:55,13.02.2023
2.3323,2.3123,2.3623,0.8208,0.7507,73.70956,38.65,35.06,1.0,878.68,6.82,0.00598,218.001,217.802,216.603,595.92,595.92,73.71,85.71,0.0,0.0,12.0,0.0,73.71,08:00,13.02.2023
2.67,2.65,2.71,0.94,0.85,84.04084,44.07,39.97,1.0,1008.51,7.07,0.00682,218.2,218.1,217.0,598.9,598.9,82.04,85.04,0.0,0.0,3.0,2.0,84.04,08:05,13.02.2023
1.947,1.927,1.987,0.699,0.6291,61.16543,32.09,29.07,1.0,736.47,7.07,0.00496,218.695,218.395,217.395,591.265,591.265,61.17,77.17,0.0,0.0,16.0,0.0,61.17,08:10,13.02.2023
1.5,1.48,1.54,0.55,0.5,47.10596,24.74,22.37,1.0,565.31,6.93,0.00382,217.9,217.6,216.7,586.1,586.1,47.11,82.11,0.0,0.0,35.0,0.0,47.11,08:15,13.02.2023
2.2509,2.2308,2.2908,0.8003,0.7203,70.33915,36.88,33.46,1.0,846.91,6.11,0.00571,217.797,217.297,216.497,596.003,596.003,70.34,85.34,0.0,0.0,15.0,0.0,70.34,08:20,13.02.2023
2.38,2.35,2.41,0.84,0.76,74.33085,38.99,35.34,1.0,891.99,6.33,0.00603,217.3,216.8,216.0,596.5,596.5,74.33,81.33,0.0,0.0,7.0,0.0,74.33,08:25,13.02.2023
3.7382,3.7181,3.7781,1.286,1.1654,117.0111,61.3,55.71,1.0,1408.85,7.02,0.0095,217.706,217.305,216.405,606.28,606.28,94.01,96.01,0.0,0.0,2.0,23.0,117.01,08:30,13.02.2023
6.44,6.41,6.47,2.17,1.97,202.70613,106.18,96.53,1.0,2432.48,5.69,0.01645,218.6,218.1,217.2,618.1,618.1,90.71,90.71,0.0,0.0,0.0,112.0,202.71,08:35,13.02.2023
7.8002,7.7603,7.8202,2.6069,2.3672,245.01734,128.41,116.6,1.0,2950.07,12.28,0.01989,218.797,218.596,217.596,620.165,620.165,77.02,77.02,0.0,0.0,0.0,168.0,245.02,08:40,13.02.2023
6.35,6.32,6.37,2.15,1.95,199.68405,104.65,95.03,1.0,2396.23,9.15,0.01621,218.4,218.0,217.0,614.9,614.9,87.68,87.68,0.0,0.0,0.0,112.0,199.68,08:45,13.02.2023
13.4301,13.3801,13.4501,4.5007,4.0896,425.87187,223.28,202.59,1.0,5127.56,8.71,0.03456,220.71,220.211,219.311,625.467,625.467,122.87,122.87,0.0,0.0,0.0,303.0,425.87,08:50,13.02.2023
17.9,17.85,17.92,6.09,5.52,574.65563,301.23,273.42,1.0,6895.88,10.35,0.04664,222.2,221.9,220.9,620.5,620.5,64.66,64.66,0.0,0.0,0.0,510.0,574.66,08:55,13.02.2023
12.2443,12.1943,12.2643,4.1846,3.7952,388.26573,203.53,184.74,1.0,4674.79,13.43,0.03151,220.595,220.296,219.296,610.899,610.899,61.27,61.27,0.0,0.0,0.0,327.0,388.27,09:00,13.02.2023
9.92,9.87,9.94,3.39,3.08,314.40121,164.78,149.62,1.0,3772.84,12.66,0.02552,219.9,219.7,218.7,610.7,610.7,78.4,78.4,0.0,0.0,0.0,236.0,314.4,09:05,13.02.2023
9.4996,9.4595,9.5196,3.2165,2.9159,298.21681,156.3,141.92,1.0,3590.6,14.11,0.0242,218.608,218.307,217.407,613.843,613.843,77.22,77.22,0.0,0.0,0.0,221.0,298.22,09:10,13.02.2023
12.41,12.36,12.43,4.18,3.79,392.89708,205.96,186.94,1.0,4714.76,0.87,0.03189,219.8,219.3,218.5,620.3,620.3,95.9,95.9,0.0,0.0,0.0,297.0,392.9,09:15,13.02.2023
14.4514,14.3914,14.4714,4.8741,4.4237,458.21959,240.24,217.98,1.0,5517.03,-5.0,0.03719,220.803,220.303,219.503,620.877,620.877,82.22,82.22,0.0,0.0,0.0,376.0,458.22,09:20,13.02.2023
16.1205,16.0605,16.1405,5.4734,4.964,517.52083,271.34,246.18,1.0,6169.12,-0.33,0.042,221.194,220.695,219.893,617.381,617.381,73.52,73.52,0.0,0.0,0.0,444.0,517.52,09:25,13.02.2023
13.19,13.14,13.21,4.48,4.06,418.60431,219.47,199.13,1.0,5023.28,17.33,0.03397,220.3,219.9,218.8,614.6,614.6,58.6,58.6,0.0,0.0,0.0,360.0,418.6,09:30,13.02.2023
11.1591,11.1091,11.1791,3.7995,3.4496,352.23093,184.64,167.59,1.0,4240.93,12.92,0.02859,219.995,219.495,218.397,612.607,612.607,74.23,74.23,0.0,0.0,0.0,278.0,352.23,09:35,13.02.2023
11.02,10.97,11.04,3.73,3.39,347.76407,182.3,165.47,1.0,4173.21,17.68,0.02823,219.2,218.8,217.9,613.6,613.6,70.76,70.76,0.0,0.0,0.0,277.0,347.76,09:40,13.02.2023
