Corriente CA L1 | FRONIUS Symo 15.0-3 208 (1),Corriente CA L2 | FRONIUS Symo 15.0-3 208 (1),Corriente CA L3 | FRONIUS Symo 15.0-3 208 (1),Corriente CC MPP1 | FRONIUS Symo 15.0-3 208 (1),Corriente CC MPP2 | FRONIUS Symo 15.0-3 208 (1),Energía | FRONIUS Symo 15.0-3 208 (1),Energía MPP1 | FRONIUS Symo 15.0-3 208 (1),Energía MPP2 | FRONIUS Symo 15.0-3 208 (1),Factor de potencia | FRONIUS Symo 15.0-3 208 (1),Potencia aparente | FRONIUS Symo 15.0-3 208 (1),Potencia reactiva | FRONIUS Symo 15.0-3 208 (1),Rendimiento específico | FRONIUS Symo 15.0-3 208 (1),Tensión CA L1-L2 | FRONIUS Symo 15.0-3 208 (1),Tensión CA L2-L3 | FRONIUS Symo 15.0-3 208 (1),Tensión CA L3-L1 | FRONIUS Symo 15.0-3 208 (1),Tensión CC MPP1 | FRONIUS Symo 15.0-3 208 (1),Tensión CC MPP2 | FRONIUS Symo 15.0-3 208 (1),Consumido directamente,Consumo,Energía guardada en la batería,Energía obtenida de la batería,Energía obtenida de la red,Energía suministrada a la red,Producción fotovoltaica,Hora,Fecha
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,10.2,0.0,2.0,0.0,0.0,2.0,0.0,0.0,01:45,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.903,9.903,0.0,2.0,0.0,0.0,2.0,0.0,0.0,01:50,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.395,10.395,0.0,2.0,0.0,0.0,2.0,0.0,0.0,01:55,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,9.7,0.0,3.0,0.0,0.0,3.0,0.0,0.0,02:00,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.397,10.397,0.0,2.0,0.0,0.0,2.0,0.0,0.0,02:05,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,02:10,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.598,10.598,0.0,2.0,0.0,0.0,2.0,0.0,0.0,02:15,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,10.3,0.0,2.0,0.0,0.0,2.0,0.0,0.0,02:20,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.303,10.303,0.0,2.0,0.0,0.0,2.0,0.0,0.0,02:25,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,10.7,0.0,2.0,0.0,0.0,2.0,0.0,0.0,02:30,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.905,9.905,0.0,2.0,0.0,0.0,2.0,0.0,0.0,02:35,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,10.7,0.0,2.0,0.0,0.0,2.0,0.0,0.0,02:40,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.201,10.201,0.0,2.0,0.0,0.0,2.0,0.0,0.0,02:45,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,10.4,0.0,2.0,0.0,0.0,2.0,0.0,0.0,02:50,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.199,10.199,0.0,2.0,0.0,0.0,2.0,0.0,0.0,02:55,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,03:00,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.496,10.496,0.0,2.0,0.0,0.0,2.0,0.0,0.0,03:05,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,9.9,0.0,2.0,0.0,0.0,2.0,0.0,0.0,03:10,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.596,10.596,0.0,2.0,0.0,0.0,2.0,0.0,0.0,03:15,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,03:20,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.299,10.299,0.0,2.0,0.0,0.0,2.0,0.0,0.0,03:25,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,10.2,0.0,2.0,0.0,0.0,2.0,0.0,0.0,03:30,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.102,10.102,0.0,2.0,0.0,0.0,2.0,0.0,0.0,03:35,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,10.4,0.0,2.0,0.0,0.0,2.0,0.0,0.0,03:40,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.705,9.705,0.0,2.0,0.0,0.0,2.0,0.0,0.0,03:45,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.497,10.497,0.0,2.0,0.0,0.0,2.0,0.0,0.0,03:50,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,03:55,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,10.5,0.0,2.0,0.0,0.0,2.0,0.0,0.0,04:00,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.099,10.099,0.0,2.0,0.0,0.0,2.0,0.0,0.0,04:05,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.001,10.001,0.0,2.0,0.0,0.0,2.0,0.0,0.0,04:10,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,10.2,0.0,2.0,0.0,0.0,2.0,0.0,0.0,04:15,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.804,9.804,0.0,2.0,0.0,0.0,2.0,0.0,0.0,04:20,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,10.4,0.0,2.0,0.0,0.0,2.0,0.0,0.0,04:25,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.705,9.705,0.0,2.0,0.0,0.0,2.0,0.0,0.0,04:30,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,10.4,0.0,2.0,0.0,0.0,2.0,0.0,0.0,04:35,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.901,9.901,0.0,2.0,0.0,0.0,2.0,0.0,0.0,04:40,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,10.1,0.0,2.0,0.0,0.0,2.0,0.0,0.0,04:45,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.198,10.198,0.0,2.0,0.0,0.0,2.0,0.0,0.0,04:50,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,9.9,0.0,2.0,0.0,0.0,2.0,0.0,0.0,04:55,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.396,10.396,0.0,2.0,0.0,0.0,2.0,0.0,0.0,05:00,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,9.8,0.0,2.0,0.0,0.0,2.0,0.0,0.0,05:05,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.297,10.297,0.0,2.0,0.0,0.0,2.0,0.0,0.0,05:10,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,9.8,0.0,2.0,0.0,0.0,2.0,0.0,0.0,05:15,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.299,10.299,0.0,2.0,0.0,0.0,2.0,0.0,0.0,05:20,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,10.1,0.0,2.0,0.0,0.0,2.0,0.0,0.0,05:25,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.002,10.002,0.0,2.0,0.0,0.0,2.0,0.0,0.0,05:30,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,10.3,0.0,2.0,0.0,0.0,2.0,0.0,0.0,05:35,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.705,9.705,0.0,2.0,0.0,0.0,2.0,0.0,0.0,05:40,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,10.4,0.0,2.0,0.0,0.0,2.0,0.0,0.0,05:45,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.808,9.808,0.0,2.0,0.0,0.0,2.0,0.0,0.0,05:50,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,05:55,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.674,13.674,0.0,2.0,0.0,0.0,2.0,0.0,0.0,06:00,15.03.2023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,24.6,0.0,2.0,0.0,0.0,2.0,0.0,0.0,06:05,15.03.2023
0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.762,0.755,103.545,103.545,0.0,2.0,0.0,0.0,2.0,0.0,0.0,06:10,15.03.2023
0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0,113.6,113.9,112.8,377.6,377.6,0.0,3.0,0.0,0.0,3.0,0.0,0.0,06:15,15.03.2023
0.2999,0.2999,0.2999,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.31,0.0,113.035,113.135,112.136,489.357,489.357,0.0,3.0,0.0,0.0,3.0,0.0,0.0,06:20,15.03.2023
0.29,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,103.4,103.5,102.6,497.8,497.8,0.0,2.0,0.0,0.0,2.0,0.0,0.0,06:25,15.03.2023
0.3409,0.3509,0.3509,0.0103,0.0102,0.00405,0.0,0.0,0.13,0.37,0.37,0.0,125.884,126.082,124.981,519.438,519.438,0.0,2.0,0.0,0.0,2.0,0.0,0.0,06:30,15.03.2023
0.4811,0.481,0.4811,0.0503,0.0403,0.24803,0.13,0.11,0.9,3.27,1.39,2e-05,168.309,168.311,167.007,539.864,539.864,0.0,3.25,0.0,0.0,3.25,0.25,0.25,06:35,15.03.2023
0.64,0.63,0.65,0.09,0.08,2.27069,1.18,1.09,0.99,27.54,4.02,0.00018,214.6,214.9,213.0,534.5,534.5,0.0,7.27,0.0,0.0,7.27,2.27,2.27,06:40,15.03.2023
0.6989,0.6889,0.7091,0.1303,0.1103,6.62737,3.43,3.2,1.0,80.0,5.7,0.00054,221.299,221.6,219.499,544.273,544.273,0.0,7.63,0.0,0.0,7.63,6.63,6.63,06:45,15.03.2023
0.54,0.52,0.57,0.17,0.15,10.52208,5.51,5.01,1.0,126.39,5.56,0.00085,221.1,221.6,219.4,555.1,555.1,6.52,16.52,0.0,0.0,10.0,4.0,10.52,06:50,15.03.2023
0.4605,0.4305,0.4905,0.2101,0.1802,14.13,7.4,6.73,1.0,170.23,5.89,0.00115,220.7,221.1,218.899,565.109,565.109,13.13,17.13,0.0,0.0,4.0,1.0,14.13,06:55,15.03.2023
0.53,0.5,0.56,0.23,0.21,16.50055,8.61,7.89,1.0,198.09,5.76,0.00134,220.7,221.1,218.8,566.5,566.5,16.5,17.5,0.0,0.0,1.0,0.0,16.5,07:00,15.03.2023
0.6211,0.5811,0.6411,0.2604,0.2304,19.15656,10.06,9.1,1.0,230.72,5.87,0.00155,220.3,220.799,218.501,569.715,569.715,16.16,17.16,0.0,0.0,1.0,3.0,19.16,07:05,15.03.2023
0.79,0.75,0.81,0.32,0.29,24.65121,12.96,11.69,1.0,295.88,6.26,0.002,220.3,220.7,218.6,571.9,571.9,17.65,17.65,0.0,0.0,0.0,7.0,24.65,07:10,15.03.2023
0.9711,0.9411,1.0011,0.3904,0.3503,30.37099,15.92,14.45,1.0,365.72,5.94,0.00246,219.997,220.599,218.301,574.221,574.221,17.37,17.37,0.0,0.0,0.0,13.0,30.37,07:15,15.03.2023
1.14,1.11,1.17,0.45,0.4,36.02318,18.91,17.11,1.0,432.31,5.49,0.00292,219.6,220.5,218.5,577.3,577.3,17.02,17.02,0.0,0.0,0.0,19.0,36.02,07:20,15.03.2023
1.3113,1.2813,1.3512,0.5004,0.4504,41.44333,21.77,19.68,1.0,499.02,5.66,0.00336,220.403,221.002,219.103,586.821,586.821,17.44,17.44,0.0,0.0,0.0,24.0,41.44,07:25,15.03.2023
1.5,1.47,1.53,0.56,0.51,47.58333,25.01,22.57,1.0,571.02,4.5,0.00386,220.8,221.3,219.5,590.0,590.0,17.58,17.58,0.0,0.0,0.0,30.0,47.58,07:30,15.03.2023
1.6003,1.5803,1.6403,0.5901,0.5301,50.56097,26.56,24.0,1.0,608.77,2.58,0.0041,219.402,220.103,218.403,591.998,591.998,16.56,16.56,0.0,0.0,0.0,34.0,50.56,07:35,15.03.2023
1.64,1.62,1.68,0.61,0.55,52.10431,27.35,24.75,1.0,625.26,2.89,0.00423,219.7,220.5,218.8,591.7,591.7,18.1,18.1,0.0,0.0,0.0,34.0,52.1,07:40,15.03.2023
1.8712,1.8612,1.9112,0.6904,0.6203,59.30608,31.11,28.19,1.0,714.07,5.02,0.00481,219.699,220.199,218.201,594.801,594.801,51.31,51.31,0.0,0.0,0.0,8.0,59.31,07:45,15.03.2023
2.05,2.04,2.09,0.75,0.67,65.07781,34.13,30.94,1.0,780.95,5.0,0.00528,219.6,220.1,218.3,595.0,595.0,52.08,52.08,0.0,0.0,0.0,13.0,65.08,07:50,15.03.2023
2.1807,2.1707,2.2207,0.7903,0.7103,68.88119,36.15,32.73,1.0,829.35,5.01,0.00559,219.403,220.103,218.203,595.913,595.913,50.88,50.88,0.0,0.0,0.0,18.0,68.88,07:55,15.03.2023
2.29,2.27,2.32,0.83,0.75,72.63714,38.1,34.54,1.0,871.66,5.0,0.0059,219.9,220.5,218.7,597.8,597.8,50.64,50.64,0.0,0.0,0.0,22.0,72.64,08:00,15.03.2023
2.5212,2.5112,2.5612,0.9103,0.8203,80.00777,41.96,38.04,1.0,963.32,5.01,0.00649,219.901,220.599,218.799,599.315,599.315,52.01,52.01,0.0,0.0,0.0,28.0,80.01,08:05,15.03.2023
2.7,2.69,2.74,0.96,0.87,85.9989,45.09,40.91,1.0,1032.0,5.0,0.00698,220.0,220.5,218.7,601.5,601.5,50.0,50.0,0.0,0.0,0.0,36.0,86.0,08:10,15.03.2023
2.8207,2.8007,2.8507,1.0002,0.9002,88.80069,46.55,42.25,1.0,1069.19,5.99,0.00721,218.799,219.199,217.801,601.803,601.803,66.8,66.8,0.0,0.0,0.0,22.0,88.8,08:15,15.03.2023
2.92,2.9,2.95,1.03,0.93,92.18709,48.37,43.82,1.0,1106.26,6.05,0.00748,218.6,219.1,217.9,602.3,602.3,86.19,86.19,0.0,0.0,0.0,6.0,92.19,08:20,15.03.2023
3.0713,3.0514,3.1014,1.0805,0.9804,96.86521,50.81,46.06,1.0,1166.29,6.39,0.00786,219.001,219.601,218.201,604.008,604.008,84.87,84.87,0.0,0.0,0.0,12.0,96.87,08:25,15.03.2023
3.2717,3.2617,3.3117,1.1506,1.0405,104.4473,54.79,49.65,1.0,1245.09,6.83,0.00848,219.207,219.706,218.406,605.21,605.21,86.45,86.45,0.0,0.0,0.0,18.0,104.45,08:30,15.03.2023
3.53,3.51,3.56,1.24,1.12,112.25276,58.85,53.4,1.0,1347.07,9.47,0.00911,220.3,220.6,219.3,606.7,606.7,83.25,83.25,0.0,0.0,0.0,29.0,112.25,08:35,15.03.2023
3.731,3.711,3.761,1.3103,1.1803,118.45433,62.07,56.38,1.0,1426.24,9.2,0.00961,220.6,221.098,219.699,608.296,608.296,85.45,85.45,0.0,0.0,0.0,33.0,118.45,08:40,15.03.2023
3.88,3.86,3.91,1.36,1.23,123.48206,64.7,58.78,1.0,1481.82,10.0,0.01002,220.6,220.8,219.6,607.7,607.7,85.48,85.48,0.0,0.0,0.0,38.0,123.48,08:45,15.03.2023
4.0402,4.0103,4.0702,1.4101,1.2801,128.17011,67.15,61.02,1.0,1543.22,9.95,0.0104,220.7,220.999,219.901,608.695,608.695,84.17,84.17,0.0,0.0,0.0,44.0,128.17,08:50,15.03.2023
4.07,4.05,4.1,1.42,1.29,129.72434,67.96,61.76,1.0,1556.72,9.38,0.01053,220.7,220.9,220.0,607.9,607.9,84.72,84.72,0.0,0.0,0.0,45.0,129.72,08:55,15.03.2023
4.0699,4.04,4.0999,1.42,1.29,129.0331,67.59,61.45,1.0,1553.61,9.68,0.01047,220.701,220.901,219.801,607.5,607.5,82.03,82.03,0.0,0.0,0.0,47.0,129.03,09:00,15.03.2023
4.06,4.04,4.09,1.42,1.29,129.42329,67.84,61.58,1.0,1553.11,10.01,0.0105,220.9,221.0,219.9,607.5,607.5,78.42,78.42,0.0,0.0,0.0,51.0,129.42,09:05,15.03.2023
4.0504,4.0303,4.0804,1.4201,1.2802,128.50375,67.31,61.19,1.0,1547.23,10.02,0.01043,220.505,220.704,219.504,607.105,607.105,79.5,79.5,0.0,0.0,0.0,49.0,128.5,09:10,15.03.2023
4.11,4.08,4.14,1.44,1.31,131.10403,68.69,62.42,1.0,1573.28,10.09,0.01064,221.2,221.3,220.1,607.8,607.8,80.1,80.1,0.0,0.0,0.0,51.0,131.1,09:15,15.03.2023
4.3523,4.3323,4.3923,1.5208,1.3807,139.00136,72.81,66.19,1.0,1673.63,10.08,0.01128,221.999,222.099,220.999,609.507,609.507,80.0,80.0,0.0,0.0,0.0,59.0,139.0,09:20,15.03.2023
4.7,4.68,4.73,1.64,1.49,150.49559,78.86,71.64,1.0,1805.98,10.88,0.01221,221.9,221.9,220.8,610.5,610.5,82.5,82.5,0.0,0.0,0.0,68.0,150.5,09:25,15.03.2023
5.1141,5.0841,5.1441,1.7714,1.6113,162.93388,85.38,77.56,1.0,1961.78,12.19,0.01322,221.605,221.506,220.502,611.616,611.616,85.93,85.93,0.0,0.0,0.0,77.0,162.93,09:30,15.03.2023
5.72,5.7,5.76,1.98,1.8,183.41529,96.09,87.32,1.0,2201.02,11.97,0.01489,222.4,222.4,220.8,614.0,614.0,67.42,67.42,0.0,0.0,0.0,116.0,183.42,09:35,15.03.2023
6.4439,6.4239,6.4839,2.2313,2.0312,206.79661,108.3,98.5,1.0,2489.89,12.37,0.01678,223.201,223.1,221.301,614.703,614.703,62.8,62.8,0.0,0.0,0.0,144.0,206.8,09:40,15.03.2023
